20160926 10:24:56.406227Z 28403 INFO  ===========MSG_LOGIN++++++++ - jacServer.cc:413
20160926 10:24:56.406229Z 28403 INFO  -------------------srcAddr: 57470 - jacServer.cc:433
20160926 10:24:56.406232Z 28403 INFO  destAddr: 544 - jacServer.cc:434
20160926 10:24:56.406235Z 28403 INFO  gatewayId: 
 - jacServer.cc:444
20160926 10:24:56.406241Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 57470 - jacServer.cc:776
20160926 10:24:56.418227Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:24:56.418238Z 28403 INFO  m_curMsgSerialNo++===========: 44 - jacServer.cc:756
20160926 10:24:56.418242Z 28403 INFO  ----------serialNo: 44 - jacServer.cc:258
20160926 10:24:56.418244Z 28403 INFO  ---------replyNo: 1 - jacServer.cc:259
20160926 10:24:56.418249Z 28403 INFO  ack was send! - jacServer.cc:271
20160926 10:24:56.418262Z 28403 INFO  ack was sended! - jacServer.cc:273
20160926 10:24:56.418267Z 28403 INFO   pNode->addr: 57470 - gateway.h:194
20160926 10:24:56.418611Z 28403 INFO  m_curMsgSerialNo++===========: 45 - jacServer.cc:756
20160926 10:24:57.418741Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 8049 - jacServer.cc:776
20160926 10:24:57.418786Z 28403 INFO  ---register final success---- - jacServer.cc:329
20160926 10:24:57.418811Z 28403 INFO  readableBytes length = 17 - jacServer.cc:280
20160926 10:24:57.418816Z 28403 INFO  ===========ONMSG:   MSG_COMACK++++++++ - jacServer.cc:589
20160926 10:24:57.418819Z 28403 INFO  £­£­£­£­£­£­£­common ack,serialNo = 512 | replyNo = 11520 - jacServer.cc:600
20160926 10:24:57.432192Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:24:58.418828Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:24:58.418840Z 28403 INFO  +++++ getUnReplyNum , 1 - jacServer.cc:126
20160926 10:24:58.418843Z 28403 INFO  m_curMsgSerialNo++===========: 46 - jacServer.cc:756
20160926 10:24:58.418845Z 28403 INFO  onTimer: tmpNo=46 - jacServer.cc:157
20160926 10:24:58.918912Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:24:58.918917Z 28403 INFO  m_curIndex: 1 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:24:58.918920Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 57470 - jacServer.cc:119
20160926 10:24:58.918923Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 57470 - jacServer.cc:776
20160926 10:24:58.931855Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:24:58.931862Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:24:59.931906Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:24:59.931915Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:24:59.931918Z 28403 INFO  m_curMsgSerialNo++===========: 47 - jacServer.cc:756
20160926 10:24:59.931921Z 28403 INFO  onTimer: tmpNo=47 - jacServer.cc:157
20160926 10:25:00.171973Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:00.171986Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:00.172039Z 28403 INFO  resetUnReplyNum, addr:=8049 - gateway.h:118
20160926 10:25:00.431982Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:00.431990Z 28403 INFO  m_curIndex: 2 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:00.431993Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 8049 - jacServer.cc:119
20160926 10:25:00.431996Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 8049 - jacServer.cc:776
20160926 10:25:00.444067Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:00.444074Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:01.402022Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:01.402037Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:01.402040Z 28403 INFO  resetUnReplyNum, addr:=57470 - gateway.h:118
20160926 10:25:01.444110Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:01.444115Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:01.444117Z 28403 INFO  m_curMsgSerialNo++===========: 48 - jacServer.cc:756
20160926 10:25:01.444120Z 28403 INFO  onTimer: tmpNo=48 - jacServer.cc:157
20160926 10:25:01.944193Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:01.944203Z 28403 INFO  m_curIndex: 1 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:01.944207Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 57470 - jacServer.cc:119
20160926 10:25:01.944210Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 57470 - jacServer.cc:776
20160926 10:25:01.956031Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:01.956039Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:02.956090Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:02.956104Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:02.956108Z 28403 INFO  m_curMsgSerialNo++===========: 49 - jacServer.cc:756
20160926 10:25:02.956110Z 28403 INFO  onTimer: tmpNo=49 - jacServer.cc:157
20160926 10:25:03.195941Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:03.195951Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:03.195955Z 28403 INFO  resetUnReplyNum, addr:=8049 - gateway.h:118
20160926 10:25:03.456187Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:03.456193Z 28403 INFO  m_curIndex: 2 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:03.456196Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 8049 - jacServer.cc:119
20160926 10:25:03.456199Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 8049 - jacServer.cc:776
20160926 10:25:03.469963Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:03.469969Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:04.425961Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:04.425972Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:04.425975Z 28403 INFO  resetUnReplyNum, addr:=57470 - gateway.h:118
20160926 10:25:04.470007Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:04.470012Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:04.470015Z 28403 INFO  m_curMsgSerialNo++===========: 50 - jacServer.cc:756
20160926 10:25:04.470017Z 28403 INFO  onTimer: tmpNo=50 - jacServer.cc:157
20160926 10:25:04.970072Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:04.970077Z 28403 INFO  m_curIndex: 1 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:04.970080Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 57470 - jacServer.cc:119
20160926 10:25:04.970083Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 57470 - jacServer.cc:776
20160926 10:25:04.981906Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:04.981914Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:05.981965Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:05.982010Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:05.982015Z 28403 INFO  m_curMsgSerialNo++===========: 51 - jacServer.cc:756
20160926 10:25:05.982017Z 28403 INFO  onTimer: tmpNo=51 - jacServer.cc:157
20160926 10:25:06.219766Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:06.219774Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:06.219778Z 28403 INFO  resetUnReplyNum, addr:=8049 - gateway.h:118
20160926 10:25:06.482084Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:06.482090Z 28403 INFO  m_curIndex: 2 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:06.482093Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 8049 - jacServer.cc:119
20160926 10:25:06.482096Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 8049 - jacServer.cc:776
20160926 10:25:06.493862Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:06.493870Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:07.449838Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:07.449851Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:07.449854Z 28403 INFO  resetUnReplyNum, addr:=57470 - gateway.h:118
20160926 10:25:07.493911Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:07.493915Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:07.493918Z 28403 INFO  m_curMsgSerialNo++===========: 52 - jacServer.cc:756
20160926 10:25:07.493921Z 28403 INFO  onTimer: tmpNo=52 - jacServer.cc:157
20160926 10:25:07.993976Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:07.993981Z 28403 INFO  m_curIndex: 1 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:07.993984Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 57470 - jacServer.cc:119
20160926 10:25:07.993987Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 57470 - jacServer.cc:776
20160926 10:25:08.005806Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:08.005814Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:09.005862Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:09.005871Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:09.005874Z 28403 INFO  m_curMsgSerialNo++===========: 53 - jacServer.cc:756
20160926 10:25:09.005876Z 28403 INFO  onTimer: tmpNo=53 - jacServer.cc:157
20160926 10:25:09.255795Z 28403 INFO  readableBytes length = 75 - jacServer.cc:280
20160926 10:25:09.255803Z 28403 INFO  ===========ONMSG:   MSG_GETPRODUCTION++++++++ - jacServer.cc:671
20160926 10:25:09.255807Z 28403 INFO  resetUnReplyNum, addr:=8049 - gateway.h:118
20160926 10:25:09.505942Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:09.505949Z 28403 INFO  m_curIndex: 2 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:09.505952Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 8049 - jacServer.cc:119
20160926 10:25:09.505955Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 8049 - jacServer.cc:776
20160926 10:25:09.517749Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:09.517755Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:10.473688Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:10.473697Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:10.473700Z 28403 INFO  resetUnReplyNum, addr:=57470 - gateway.h:118
20160926 10:25:10.517799Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:10.517804Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:10.517806Z 28403 INFO  m_curMsgSerialNo++===========: 54 - jacServer.cc:756
20160926 10:25:10.517809Z 28403 INFO  onTimer: tmpNo=54 - jacServer.cc:157
20160926 10:25:11.017866Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:11.017873Z 28403 INFO  m_curIndex: 1 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:11.017876Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 57470 - jacServer.cc:119
20160926 10:25:11.017940Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 57470 - jacServer.cc:776
20160926 10:25:11.029692Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:11.029699Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:12.029743Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:12.029753Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:12.029755Z 28403 INFO  m_curMsgSerialNo++===========: 55 - jacServer.cc:756
20160926 10:25:12.029758Z 28403 INFO  onTimer: tmpNo=55 - jacServer.cc:157
20160926 10:25:12.273657Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:12.273670Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:12.273675Z 28403 INFO  resetUnReplyNum, addr:=8049 - gateway.h:118
20160926 10:25:12.529832Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:12.529843Z 28403 INFO  m_curIndex: 2 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:12.529846Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 8049 - jacServer.cc:119
20160926 10:25:12.529849Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 8049 - jacServer.cc:776
20160926 10:25:12.543652Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:12.543660Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:13.497598Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:13.497611Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:13.497615Z 28403 INFO  resetUnReplyNum, addr:=57470 - gateway.h:118
20160926 10:25:13.543691Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:13.543696Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:13.543698Z 28403 INFO  m_curMsgSerialNo++===========: 56 - jacServer.cc:756
20160926 10:25:13.543701Z 28403 INFO  onTimer: tmpNo=56 - jacServer.cc:157
20160926 10:25:14.043756Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:14.043763Z 28403 INFO  m_curIndex: 1 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:14.043766Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 57470 - jacServer.cc:119
20160926 10:25:14.043768Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 57470 - jacServer.cc:776
20160926 10:25:14.055574Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:14.055580Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:15.055621Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:15.055631Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:15.055634Z 28403 INFO  m_curMsgSerialNo++===========: 57 - jacServer.cc:756
20160926 10:25:15.055636Z 28403 INFO  onTimer: tmpNo=57 - jacServer.cc:157
20160926 10:25:15.295461Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:15.295467Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:15.295471Z 28403 INFO  resetUnReplyNum, addr:=8049 - gateway.h:118
20160926 10:25:15.555699Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:15.555705Z 28403 INFO  m_curIndex: 2 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:15.555708Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 8049 - jacServer.cc:119
20160926 10:25:15.555711Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 8049 - jacServer.cc:776
20160926 10:25:15.567526Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:15.567532Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:16.521480Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:16.521493Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:16.521496Z 28403 INFO  resetUnReplyNum, addr:=57470 - gateway.h:118
20160926 10:25:16.567570Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:16.567575Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:16.567619Z 28403 INFO  m_curMsgSerialNo++===========: 58 - jacServer.cc:756
20160926 10:25:16.567623Z 28403 INFO  onTimer: tmpNo=58 - jacServer.cc:157
20160926 10:25:17.067684Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:17.067691Z 28403 INFO  m_curIndex: 1 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:17.067694Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 57470 - jacServer.cc:119
20160926 10:25:17.067697Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 57470 - jacServer.cc:776
20160926 10:25:17.079476Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:17.079484Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:18.079526Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:18.079535Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:18.079537Z 28403 INFO  m_curMsgSerialNo++===========: 59 - jacServer.cc:756
20160926 10:25:18.079540Z 28403 INFO  onTimer: tmpNo=59 - jacServer.cc:157
20160926 10:25:18.319354Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:18.319375Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:18.319378Z 28403 INFO  resetUnReplyNum, addr:=8049 - gateway.h:118
20160926 10:25:18.579601Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:18.579607Z 28403 INFO  m_curIndex: 2 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:18.579610Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 8049 - jacServer.cc:119
20160926 10:25:18.579612Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 8049 - jacServer.cc:776
20160926 10:25:18.591424Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:18.591431Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:19.545353Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:19.545381Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:19.545383Z 28403 INFO  resetUnReplyNum, addr:=57470 - gateway.h:118
20160926 10:25:19.591472Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:19.591476Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:19.591479Z 28403 INFO  m_curMsgSerialNo++===========: 60 - jacServer.cc:756
20160926 10:25:19.591482Z 28403 INFO  onTimer: tmpNo=60 - jacServer.cc:157
20160926 10:25:20.091535Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:20.091541Z 28403 INFO  m_curIndex: 1 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:20.091544Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 57470 - jacServer.cc:119
20160926 10:25:20.091547Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 57470 - jacServer.cc:776
20160926 10:25:20.103320Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:20.103327Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:21.103364Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:21.103373Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:21.103376Z 28403 INFO  m_curMsgSerialNo++===========: 61 - jacServer.cc:756
20160926 10:25:21.103378Z 28403 INFO  onTimer: tmpNo=61 - jacServer.cc:157
20160926 10:25:21.345207Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:21.345214Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:21.345217Z 28403 INFO  resetUnReplyNum, addr:=8049 - gateway.h:118
20160926 10:25:21.603438Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:21.603443Z 28403 INFO  m_curIndex: 2 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:21.603446Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 8049 - jacServer.cc:119
20160926 10:25:21.603449Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 8049 - jacServer.cc:776
20160926 10:25:21.617309Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:21.617327Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:22.569295Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:22.569315Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:22.569319Z 28403 INFO  resetUnReplyNum, addr:=57470 - gateway.h:118
20160926 10:25:22.617439Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:22.617451Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:22.617454Z 28403 INFO  m_curMsgSerialNo++===========: 62 - jacServer.cc:756
20160926 10:25:22.617457Z 28403 INFO  onTimer: tmpNo=62 - jacServer.cc:157
20160926 10:25:23.117558Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:23.117572Z 28403 INFO  m_curIndex: 1 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:23.117575Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 57470 - jacServer.cc:119
20160926 10:25:23.117579Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 57470 - jacServer.cc:776
20160926 10:25:23.131267Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:23.131275Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:24.131316Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:24.131325Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:24.131328Z 28403 INFO  m_curMsgSerialNo++===========: 63 - jacServer.cc:756
20160926 10:25:24.131331Z 28403 INFO  onTimer: tmpNo=63 - jacServer.cc:157
20160926 10:25:24.369227Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:24.369246Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:24.369250Z 28403 INFO  resetUnReplyNum, addr:=8049 - gateway.h:118
20160926 10:25:24.631420Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:24.631425Z 28403 INFO  m_curIndex: 2 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:24.631428Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 8049 - jacServer.cc:119
20160926 10:25:24.631431Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 8049 - jacServer.cc:776
20160926 10:25:24.643200Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:24.643207Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:25.605219Z 28403 INFO  readableBytes length = 75 - jacServer.cc:280
20160926 10:25:25.605228Z 28403 INFO  ===========ONMSG:   MSG_GETPRODUCTION++++++++ - jacServer.cc:671
20160926 10:25:25.605232Z 28403 INFO  resetUnReplyNum, addr:=57470 - gateway.h:118
20160926 10:25:25.643247Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:25.643252Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:25.643255Z 28403 INFO  m_curMsgSerialNo++===========: 64 - jacServer.cc:756
20160926 10:25:25.643257Z 28403 INFO  onTimer: tmpNo=64 - jacServer.cc:157
20160926 10:25:26.143310Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:26.143317Z 28403 INFO  m_curIndex: 1 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:26.143320Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 57470 - jacServer.cc:119
20160926 10:25:26.143323Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 57470 - jacServer.cc:776
20160926 10:25:26.155138Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:26.155145Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:27.155190Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:27.155201Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
20160926 10:25:27.155203Z 28403 INFO  m_curMsgSerialNo++===========: 65 - jacServer.cc:756
20160926 10:25:27.155206Z 28403 INFO  onTimer: tmpNo=65 - jacServer.cc:157
20160926 10:25:27.391040Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:27.391048Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:27.391051Z 28403 INFO  resetUnReplyNum, addr:=8049 - gateway.h:118
20160926 10:25:27.655268Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:27.655272Z 28403 INFO  m_curIndex: 2 m_vNodesInfo.size(), 2 - gateway.h:152
20160926 10:25:27.655312Z 28403 INFO  %%%%%%%%%%%%%%%%%m_destAddr: 8049 - jacServer.cc:119
20160926 10:25:27.655316Z 28403 INFO  ^^^^^^^^^^^^^^^^^^ send modify dest node, addr = 8049 - jacServer.cc:776
20160926 10:25:27.667090Z 28403 INFO  readableBytes length = 5 - jacServer.cc:280
20160926 10:25:27.667097Z 28403 INFO  ---------modify dest node success!------- - jacServer.cc:336
20160926 10:25:28.622995Z 28403 INFO  readableBytes length = 23 - jacServer.cc:280
20160926 10:25:28.623007Z 28403 INFO  ===========ONMSG:   MSG_GETMACSTATE++++++++ - jacServer.cc:626
20160926 10:25:28.623010Z 28403 INFO  resetUnReplyNum, addr:=57470 - gateway.h:118
20160926 10:25:28.667138Z 28403 INFO  onTimer.... - jacServer.cc:98
20160926 10:25:28.667142Z 28403 INFO  +++++ getUnReplyNum , 0 - jacServer.cc:126
